2021-11-01 19:12:58,651 INFO  Logger.cs: 70 - 
2021-11-01 19:30:43,428 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-1
2021-11-01 19:30:43,429 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-1
2021-11-01 19:30:43,429 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-2
2021-11-01 19:30:43,430 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-2
2021-11-01 19:30:43,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-2
2021-11-01 19:30:43,431 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-1
2021-11-01 19:30:43,431 INFO  ExportHelperExtension.cs: 1136 - Found 38 in chassis-1
2021-11-01 19:30:43,432 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in chassis-1
2021-11-01 19:30:43,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front axel-2
2021-11-01 19:30:43,433 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-2
2021-11-01 19:30:43,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front axel-2
2021-11-01 19:30:43,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-2
2021-11-01 19:30:43,435 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-2
2021-11-01 19:30:43,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-2
2021-11-01 19:30:43,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-1
2021-11-01 19:30:43,436 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-1
2021-11-01 19:30:43,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-1
2021-11-01 19:30:43,485 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front axel-1
2021-11-01 19:30:43,486 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-1
2021-11-01 19:30:43,487 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front axel-1
2021-11-01 19:30:43,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from trolley
2021-11-01 19:30:43,488 INFO  ExportHelperExtension.cs: 1136 - Found 42 in trolley
2021-11-01 19:30:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in trolley
2021-11-01 19:30:43,499 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-01 19:30:43,500 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-01 19:30:43,501 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-1
2021-11-01 19:30:43,502 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-1
2021-11-01 19:30:43,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-1
2021-11-01 19:30:43,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-2
2021-11-01 19:30:43,503 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-2
2021-11-01 19:30:43,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-2
2021-11-01 19:30:43,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-1
2021-11-01 19:30:43,505 INFO  ExportHelperExtension.cs: 1136 - Found 38 in chassis-1
2021-11-01 19:30:43,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-1
2021-11-01 19:30:43,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front axel-2
2021-11-01 19:30:43,507 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-2
2021-11-01 19:30:43,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front axel-2
2021-11-01 19:30:43,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-2
2021-11-01 19:30:43,509 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-2
2021-11-01 19:30:43,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-2
2021-11-01 19:30:43,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-1
2021-11-01 19:30:43,533 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-1
2021-11-01 19:30:43,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-1
2021-11-01 19:30:43,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front axel-1
2021-11-01 19:30:43,534 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-1
2021-11-01 19:30:43,534 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front axel-1
2021-11-01 19:30:43,763 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-01 19:30:43,768 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-01 19:30:43,774 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-01 19:31:15,336 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:31:15,629 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:31:15,922 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:31:16,215 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:31:23,741 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:32:30,135 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:33:58,714 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-01 19:34:02,474 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_axel
2021-11-01 19:34:02,482 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-11-01 19:34:02,483 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:02,935 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:02,937 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:02,937 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:02,937 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:02,966 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:07,303 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child FL_axel failed
2021-11-01 19:34:07,309 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_wheel
2021-11-01 19:34:07,309 INFO  ExportHelperExtension.cs: 1397 - Fixing components for FL_axel
2021-11-01 19:34:07,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-11-01 19:34:07,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:07,872 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:07,873 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:07,873 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:07,873 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:07,935 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-11-01 19:34:07,936 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:12,330 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent FL_axel to child FL_wheel failed
2021-11-01 19:34:12,335 INFO  ExportHelperExtension.cs: 347 - Creating joint FR_axel
2021-11-01 19:34:12,335 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-11-01 19:34:12,336 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:12,850 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:12,851 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:12,851 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:12,852 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:12,852 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:17,472 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child FR_axel failed
2021-11-01 19:34:17,478 INFO  ExportHelperExtension.cs: 347 - Creating joint FR_wheel
2021-11-01 19:34:17,479 INFO  ExportHelperExtension.cs: 1397 - Fixing components for FR_axel
2021-11-01 19:34:17,480 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2021-11-01 19:34:17,480 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:18,057 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:18,058 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:18,058 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:18,059 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:18,059 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2021-11-01 19:34:18,060 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:22,752 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent FR_axel to child FR_wheel failed
2021-11-01 19:34:22,756 INFO  ExportHelperExtension.cs: 347 - Creating joint RL_wheel
2021-11-01 19:34:22,757 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-11-01 19:34:22,757 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:23,307 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:23,308 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:23,308 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:23,309 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:23,309 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:28,232 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child RL_wheel failed
2021-11-01 19:34:28,238 INFO  ExportHelperExtension.cs: 347 - Creating joint RR_wheel
2021-11-01 19:34:28,238 INFO  ExportHelperExtension.cs: 1397 - Fixing components for chassis
2021-11-01 19:34:28,239 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-01 19:34:28,784 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-01 19:34:28,785 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-01 19:34:28,785 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-01 19:34:28,786 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-01 19:34:28,786 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-01 19:34:33,749 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chassis to child RR_wheel failed
2021-11-01 19:34:33,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from trolley
2021-11-01 19:34:33,927 INFO  ExportHelperExtension.cs: 1136 - Found 57 in trolley
2021-11-01 19:34:33,928 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in trolley
2021-11-01 19:34:33,928 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-01 19:34:33,929 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-01 19:34:33,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-1
2021-11-01 19:34:33,930 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-1
2021-11-01 19:34:33,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-1
2021-11-01 19:34:33,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rear wheel-2
2021-11-01 19:34:33,931 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-2
2021-11-01 19:34:33,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rear wheel-2
2021-11-01 19:34:33,932 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-1
2021-11-01 19:34:33,932 INFO  ExportHelperExtension.cs: 1136 - Found 38 in chassis-1
2021-11-01 19:34:33,933 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in chassis-1
2021-11-01 19:34:33,933 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front axel-2
2021-11-01 19:34:33,934 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-2
2021-11-01 19:34:33,934 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front axel-2
2021-11-01 19:34:33,935 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-2
2021-11-01 19:34:33,935 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-2
2021-11-01 19:34:33,935 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-2
2021-11-01 19:34:33,936 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front wheel-1
2021-11-01 19:34:33,936 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-1
2021-11-01 19:34:33,937 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front wheel-1
2021-11-01 19:34:33,937 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from front axel-1
2021-11-01 19:34:33,937 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-1
2021-11-01 19:34:33,938 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in front axel-1
2021-11-01 19:34:33,938 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from trolley
2021-11-01 19:34:33,939 INFO  ExportHelperExtension.cs: 1136 - Found 57 in trolley
2021-11-01 19:34:33,939 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in trolley
2021-11-01 19:34:33,940 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-01 19:34:33,940 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-01 19:34:33,940 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-1
2021-11-01 19:34:33,941 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-1
2021-11-01 19:34:33,941 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-1
2021-11-01 19:34:33,942 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rear wheel-2
2021-11-01 19:34:33,942 INFO  ExportHelperExtension.cs: 1136 - Found 27 in rear wheel-2
2021-11-01 19:34:33,942 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rear wheel-2
2021-11-01 19:34:33,943 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-1
2021-11-01 19:34:33,943 INFO  ExportHelperExtension.cs: 1136 - Found 38 in chassis-1
2021-11-01 19:34:33,944 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-1
2021-11-01 19:34:33,944 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front axel-2
2021-11-01 19:34:33,944 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-2
2021-11-01 19:34:33,945 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front axel-2
2021-11-01 19:34:33,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-2
2021-11-01 19:34:33,946 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-2
2021-11-01 19:34:33,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-2
2021-11-01 19:34:33,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front wheel-1
2021-11-01 19:34:33,947 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front wheel-1
2021-11-01 19:34:33,947 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front wheel-1
2021-11-01 19:34:33,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from front axel-1
2021-11-01 19:34:33,948 INFO  ExportHelperExtension.cs: 1136 - Found 27 in front axel-1
2021-11-01 19:34:33,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in front axel-1
2021-11-01 19:34:34,049 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-01 19:35:33,862 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-11-01 19:35:33,867 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
